共享单车编号,纬度,经度,使用次数,最后使用时间
bike_1421,31.209483239742134,121.45404762336513,26,2025-05-02 20:16:16.360510
bike_1422,31.205428979459366,121.46362500254757,20,2025-04-27 03:20:01.506317
bike_1423,31.204184830753338,121.45426280458639,9,2025-04-26 16:35:49.638522
bike_1424,31.208070191994615,121.45275999025584,0,2025-04-29 06:35:27.568635
bike_1425,31.21164525569758,121.45203119770439,24,2025-04-29 00:43:53.101659
bike_1426,31.204931939049388,121.44994970502455,23,2025-04-30 17:13:40.374719
bike_1427,31.20771256281427,121.453144491777,20,2025-05-02 21:17:42.709348
bike_1428,31.209147130813086,121.45175583933629,31,2025-04-27 11:25:45.893510
bike_1429,31.199513937097457,121.45799487839024,25,2025-05-01 14:36:22.068719
bike_1430,31.20281266932043,121.45586636012585,26,2025-05-01 05:10:53.532384
bike_1431,31.20960328857702,121.45914730306205,10,2025-04-29 21:32:50.472206
bike_1432,31.204203689181078,121.46404339141607,19,2025-04-26 22:59:02.195687
bike_1433,31.20533100769499,121.44738232515745,5,2025-05-02 01:41:48.534881
bike_1434,31.204076770579693,121.45994880317747,16,2025-05-01 15:07:23.224491
bike_1435,31.208277605322436,121.46121119563009,0,2025-04-26 14:56:43.534345
bike_1436,31.203557448821446,121.45640379370282,13,2025-05-01 10:11:28.179503
bike_1437,31.204108864486663,121.45378232487707,22,2025-04-30 14:01:04.175574
bike_1438,31.21001749766417,121.46101334186822,5,2025-04-29 03:48:43.221668
bike_1439,31.205676949874118,121.4570021548615,33,2025-04-29 00:01:02.435133
bike_1440,31.211222644306297,121.45627024438713,17,2025-04-30 11:28:11.840581
bike_1441,31.196288711596278,121.458068934939,19,2025-05-01 07:08:20.870452
bike_1442,31.214121379163032,121.46088120356235,22,2025-04-28 18:09:34.109204
bike_1443,31.206614527832567,121.45647774511734,14,2025-05-01 20:48:29.377738
bike_1444,31.208112106244766,121.45856425412411,36,2025-04-30 08:10:01.646509
bike_1445,31.209283185500542,121.44875932592572,31,2025-04-26 18:37:12.708597
bike_1446,31.211365527198176,121.44749198196857,27,2025-04-26 19:00:09.494873
bike_1447,31.19931529530454,121.4642498807878,34,2025-04-30 04:07:39.677743
bike_1448,31.20014178827127,121.46156782800757,7,2025-05-03 01:01:48.328074
bike_1449,31.212224711091785,121.44818516372113,35,2025-04-27 16:08:00.435666
bike_1450,31.2041513986831,121.460240534214,6,2025-04-26 22:10:29.078115
bike_1451,31.207662543901417,121.46085862616553,13,2025-04-30 04:08:46.491238
bike_1452,31.197394464935297,121.4582779858736,18,2025-04-26 23:14:07.959799
bike_1453,31.215180996120914,121.4637079898958,17,2025-04-29 02:48:41.826399
bike_1454,31.20954491562076,121.46193642498488,26,2025-05-01 00:19:00.748382
bike_1455,31.209255305728473,121.44814046152104,13,2025-04-27 19:49:57.594611
bike_1456,31.20227837839401,121.4551317733211,13,2025-04-29 22:30:30.907087
bike_1457,31.204268666707687,121.46212220415059,17,2025-04-28 05:37:09.624678
bike_1458,31.202961361136666,121.4659910573672,22,2025-04-26 18:00:48.117301
bike_1459,31.208491865057276,121.46591822347766,14,2025-04-26 13:51:31.515388
bike_1460,31.206142930336863,121.45413531846351,16,2025-04-28 19:13:03.932431
bike_1461,31.20942140432005,121.45127408621772,6,2025-04-27 14:45:24.909493
bike_1462,31.216862871398348,121.45758731102505,3,2025-04-29 16:53:33.248803
bike_1463,31.21181597179326,121.4626582339438,36,2025-05-02 09:55:19.943759
bike_1464,31.20027712508416,121.45855037024104,26,2025-04-28 08:39:54.893162
bike_1465,31.211458629963865,121.45923341073373,27,2025-04-30 01:56:49.086120
bike_1466,31.206429086809006,121.45418586848413,19,2025-04-27 20:22:42.952710
bike_1467,31.208175845649585,121.45815274858329,40,2025-04-28 00:26:03.044912
bike_1468,31.207337426531623,121.46077910808397,10,2025-05-03 05:27:46.078465
bike_1469,31.200097339956304,121.4593705899032,15,2025-04-30 10:34:31.450743
bike_1470,31.20057105776564,121.45607280067087,21,2025-04-29 22:36:16.671977
bike_1471,31.20766993824688,121.45304159024016,28,2025-04-28 07:11:28.324436
bike_1472,31.216365521824276,121.46525106502743,12,2025-04-30 10:31:11.918156
bike_1473,31.21712723582296,121.45824499085396,4,2025-05-02 20:48:41.065666
bike_1474,31.210925162829664,121.45564420534404,23,2025-04-30 23:17:43.276375
bike_1475,31.211986481797318,121.46101246588528,5,2025-05-02 23:58:13.235282
bike_1476,31.209619117008497,121.45834414007473,29,2025-04-28 10:12:31.827501
bike_1477,31.205339808401707,121.46325675635234,20,2025-04-27 02:40:00.435239
bike_1478,31.19926262512069,121.46271117326044,37,2025-04-27 02:46:15.720119
bike_1479,31.206657279157717,121.45417226009391,17,2025-04-30 02:14:58.922928
bike_1480,31.211035246362545,121.45857159130014,16,2025-05-01 04:42:27.827756
bike_1481,31.205760445667536,121.46028252173689,39,2025-05-02 07:58:40.945541
bike_1482,31.20390743897325,121.46799305406816,19,2025-04-27 09:35:35.416334
bike_1483,31.213626714280938,121.46497162667005,23,2025-05-01 14:44:08.537761
bike_1484,31.20383438339454,121.46017053115226,22,2025-04-28 04:35:02.915564
bike_1485,31.204702663674208,121.45210354701337,33,2025-05-02 17:45:34.818621
bike_1486,31.2090941106766,121.46334554697248,14,2025-04-29 20:08:47.140519
bike_1487,31.196535839733457,121.45742756107994,35,2025-04-30 14:11:17.228252
bike_1488,31.209000732909818,121.46665249800479,29,2025-04-28 11:45:22.974242
bike_1489,31.197776098215837,121.45793600446484,18,2025-04-27 06:14:13.734102
bike_1490,31.198086960748643,121.46630585268977,13,2025-05-02 18:57:33.480672
bike_1491,31.20743159230612,121.45935279885681,12,2025-04-29 22:58:57.645881
bike_1492,31.2094788107669,121.45697534880773,5,2025-04-28 00:10:14.631618
bike_1493,31.20254813478497,121.46304109660637,21,2025-04-30 19:23:51.237999
bike_1494,31.209911977302767,121.4719005915446,20,2025-04-29 13:09:47.655513
bike_1495,31.212604945926664,121.44171922728715,24,2025-04-29 16:12:32.807673
bike_1496,31.203851011839607,121.46121221078813,15,2025-04-26 22:34:27.331050
bike_1497,31.205440004417984,121.4619568049339,20,2025-05-02 16:18:23.387263
bike_1498,31.200580680358037,121.4565925350132,5,2025-04-30 18:51:11.578588
bike_1499,31.205129397543057,121.46653228628904,14,2025-04-29 21:41:37.673812
bike_1500,31.20239758701872,121.46107175424812,9,2025-04-29 12:10:45.478171
bike_1501,31.20761173777609,121.46011348462568,14,2025-05-01 08:26:32.500713
bike_1502,31.204301907785027,121.45888867737469,26,2025-05-03 09:39:38.585320
bike_1503,31.203230600337946,121.45903861961712,0,2025-04-30 03:41:16.001335
bike_1504,31.208928920307574,121.46428214706677,22,2025-04-28 20:01:31.375723
bike_1505,31.21258581725607,121.4580919084688,1,2025-05-03 03:19:06.836697
bike_1506,31.207520900646724,121.46369720301985,23,2025-05-02 07:51:25.923745
bike_1507,31.207993550853,121.4610125644637,17,2025-04-27 03:21:38.635346
bike_1508,31.20810613506741,121.46219322317073,0,2025-05-03 02:44:22.530814
bike_1509,31.198066047981897,121.45756396356522,25,2025-05-03 11:09:26.595346
bike_1510,31.201016066558942,121.45717370922026,7,2025-04-30 01:46:06.883393
bike_1511,31.199344370349824,121.45388114313194,21,2025-05-03 07:17:17.197767
bike_1512,31.207851785954446,121.46452772327025,18,2025-05-01 08:34:48.747632
bike_1513,31.207248840126898,121.45774378793098,32,2025-05-03 02:13:26.345922
bike_1514,31.215934616097464,121.46110530312218,10,2025-05-02 00:18:37.590856
bike_1515,31.221634188930913,121.46081454361776,21,2025-04-27 13:41:27.158356
bike_1516,31.205906071193013,121.45749414220585,22,2025-05-02 17:23:42.014492
bike_1517,31.199960906521635,121.45928109777105,0,2025-04-28 23:48:28.542475
bike_1518,31.205138157809376,121.45843458955765,9,2025-05-01 13:04:27.846328
bike_1519,31.211017462145087,121.45603185015528,0,2025-04-30 22:18:39.123193
bike_1520,31.207472406658127,121.4599495557227,16,2025-04-30 08:50:42.761093
bike_1521,31.198394377213216,121.47358099397198,16,2025-05-02 02:40:05.784332
bike_1522,31.20710197377357,121.46290145076419,11,2025-05-02 03:26:58.366632
bike_1523,31.199130742424348,121.46123405863372,0,2025-05-01 19:54:11.307839
bike_1524,31.20755238474819,121.46170013731793,40,2025-04-26 20:37:33.285066
bike_1525,31.214176873169272,121.45513748400094,48,2025-05-01 14:14:19.544697
bike_1526,31.194230830120855,121.4512857957447,0,2025-04-28 12:30:32.053016
bike_1527,31.205326315505637,121.46162970640293,19,2025-04-29 15:45:19.236486
bike_1528,31.203215933110474,121.46196413771875,13,2025-04-26 13:45:24.325385
bike_1529,31.208078909055928,121.46289040209452,39,2025-04-27 12:29:31.264341
bike_1530,31.195315896370413,121.44789245623278,16,2025-04-30 00:21:33.366388
bike_1531,31.199729543018233,121.46105636516089,22,2025-04-29 00:50:08.408964
bike_1532,31.209547339384187,121.46050833549178,11,2025-05-02 14:54:12.441648
bike_1533,31.206450801878,121.45530921581168,35,2025-05-02 20:14:07.882929
bike_1534,31.19765656114167,121.45316441421456,17,2025-04-26 13:23:31.318203
bike_1535,31.215355751071762,121.4624055059506,13,2025-04-26 15:16:42.752359
bike_1536,31.20478616444588,121.45642904198884,3,2025-04-28 22:02:51.750324
bike_1537,31.19736250003133,121.46086855022482,23,2025-05-01 17:14:28.888924
bike_1538,31.20951491375943,121.4603350612329,15,2025-04-29 11:03:37.257505
bike_1539,31.197594053440604,121.45339949993928,26,2025-04-26 16:09:09.426960
bike_1540,31.20065661338391,121.46120523846788,8,2025-04-30 11:57:42.328455
bike_1541,31.19808503023416,121.45765715572695,19,2025-04-29 15:55:57.590760
bike_1542,31.212730424102297,121.45480626079535,14,2025-05-02 20:47:30.847385
bike_1543,31.201732855601183,121.46255157197547,10,2025-04-30 13:22:28.850531
bike_1544,31.214046272173412,121.44829564507282,14,2025-05-02 18:19:14.487946
bike_1545,31.211596510258293,121.45312144175968,7,2025-04-30 05:55:39.381628
bike_1546,31.210987630411026,121.45657999037222,14,2025-05-03 07:21:10.571102
bike_1547,31.205391484975138,121.46050141359422,12,2025-05-02 13:49:13.048409
bike_1548,31.201549768959108,121.45623581041842,22,2025-05-02 12:40:43.822728
bike_1549,31.199384894941886,121.46555251585175,24,2025-05-01 16:12:47.844702
bike_1550,31.215022252871307,121.45532647524043,23,2025-04-29 17:06:28.450483
bike_1551,31.19792669290889,121.45717751894715,29,2025-04-26 11:24:31.887753
bike_1552,31.20755930444642,121.45201963029326,36,2025-05-01 21:23:24.195959
bike_1553,31.205470407965773,121.45096795364265,27,2025-04-30 21:21:04.351332
bike_1554,31.20504106576119,121.45241812377158,4,2025-04-27 14:40:21.546940
bike_1555,31.212136501037264,121.46727429331202,30,2025-05-03 04:46:46.986822
bike_1556,31.203517582159396,121.45960122511994,30,2025-04-30 16:19:07.708125
bike_1557,31.216642622741375,121.45923656552164,0,2025-05-02 11:59:58.532075
bike_1558,31.20281034841033,121.45853284839475,0,2025-04-30 15:24:43.929340
bike_1559,31.202260359660695,121.468276974217,21,2025-04-27 19:34:06.794688
bike_1560,31.208532635376972,121.4582388945549,11,2025-05-01 02:38:03.960335
bike_1561,31.21162781439908,121.46046082576115,16,2025-04-28 18:52:27.481879
bike_1562,31.20861559709981,121.46567493422228,21,2025-05-02 14:12:35.677501
bike_1563,31.20700007261191,121.45410097803494,18,2025-05-01 04:17:54.867936
bike_1564,31.20922256902809,121.46277546260056,21,2025-04-27 14:37:15.497863
bike_1565,31.20745327448994,121.45492724127502,14,2025-05-01 19:02:14.585124
bike_1566,31.210413939013698,121.45992810286512,0,2025-04-29 13:05:10.572920
bike_1567,31.201987332936117,121.46602435164361,33,2025-04-29 15:13:31.233492
bike_1568,31.2151430944451,121.45280912413561,27,2025-05-02 21:00:13.884999
bike_1569,31.20472436438445,121.4573947390766,32,2025-04-28 13:24:27.237872
bike_1570,31.20618834542716,121.45640788314915,31,2025-04-30 15:14:34.868218
bike_1571,31.200001426059057,121.45727998407385,21,2025-04-26 13:02:11.201034
bike_1572,31.20294323925576,121.45583064847038,28,2025-04-27 15:50:40.877690
bike_1573,31.2074695280834,121.4600014243158,37,2025-04-30 05:07:45.279731
bike_1574,31.201308536266982,121.45535078706189,41,2025-05-02 03:32:04.668530
bike_1575,31.222385436635665,121.4638895420876,26,2025-04-28 19:42:28.277007
bike_1576,31.21016067520069,121.46110329368322,14,2025-04-29 23:10:24.892604
bike_1577,31.205641302309548,121.45752213318961,8,2025-04-28 05:50:38.857325
bike_1578,31.20688481332686,121.46768006409839,26,2025-04-27 01:13:43.702658
bike_1579,31.2112519696919,121.46547535650201,20,2025-04-28 17:48:10.896208
bike_1580,31.201002916471822,121.46736553375537,14,2025-04-29 19:33:07.134950
bike_1581,31.20867776498492,121.4631821940984,29,2025-05-02 05:32:31.987553
bike_1582,31.200069046820435,121.46373115712511,21,2025-05-01 05:26:03.881106
bike_1583,31.20105807143982,121.46221020253515,5,2025-05-01 23:44:30.696373
bike_1584,31.21190134001229,121.45470321499464,14,2025-04-27 03:42:10.589147
bike_1585,31.199007961312528,121.4565167467483,0,2025-04-28 06:09:44.686461
bike_1586,31.20344274519694,121.45911991377697,24,2025-04-27 10:34:16.450864
bike_1587,31.20029714781295,121.46054483249534,21,2025-04-28 21:55:22.625904
bike_1588,31.21596779070541,121.4586768147794,29,2025-04-27 03:49:37.224645
bike_1589,31.205807674987952,121.46770821742966,3,2025-04-26 13:58:49.804285
bike_1590,31.211024468458188,121.45782471144241,21,2025-05-01 04:21:08.522571
bike_1591,31.203420261224014,121.46018188601532,19,2025-05-01 03:19:58.430489
bike_1592,31.204111228958848,121.45124390111721,15,2025-05-02 07:33:08.157816
bike_1593,31.206940896253315,121.46922894533591,13,2025-04-29 07:48:04.028612
bike_1594,31.201066086623747,121.46351467790403,28,2025-04-28 10:52:55.883433
bike_1595,31.204790322705115,121.46967921683121,16,2025-04-29 02:49:07.768344
bike_1596,31.206731443774185,121.45942340013629,35,2025-04-30 23:09:45.390134
bike_1597,31.210494564672913,121.45269616451485,27,2025-05-01 01:42:45.798095
bike_1598,31.208135510592548,121.46111959512496,35,2025-04-27 06:54:29.941605
bike_1599,31.215014992412744,121.47334376560157,35,2025-04-26 17:09:24.649572
bike_1600,31.208587334283024,121.45966015674148,27,2025-04-29 03:55:16.107957
bike_1601,31.201645012324867,121.45921714937775,27,2025-05-01 06:51:31.282328
bike_1602,31.210314511670582,121.46374945297664,15,2025-05-02 23:04:07.781685
bike_1603,31.204478191661433,121.46208623397979,26,2025-04-28 17:18:00.962238
bike_1604,31.206891266513004,121.4679501649603,12,2025-05-01 01:26:10.567123
bike_1605,31.209878857309732,121.46581517743186,15,2025-05-03 06:00:26.252541
bike_1606,31.205471469902037,121.46715671238762,23,2025-04-29 16:56:42.516787
bike_1607,31.199700571656642,121.45612745737145,12,2025-04-26 18:55:50.634345
bike_1608,31.205712649581802,121.46073478973054,19,2025-04-29 14:08:34.940850
bike_1609,31.20817698112004,121.46064053621853,27,2025-04-29 16:06:14.059564
bike_1610,31.205573123981818,121.45369682095708,20,2025-05-03 11:05:31.954858
bike_1611,31.20971589576632,121.46055347173105,26,2025-05-02 22:00:12.551974
bike_1612,31.200679575463063,121.45374641082104,23,2025-04-28 07:35:04.737767
bike_1613,31.204460853665687,121.45005366138489,8,2025-04-28 06:37:46.899464
bike_1614,31.20795910990716,121.46461828678149,7,2025-05-02 08:37:59.863101
bike_1615,31.202375362747624,121.46134086478767,4,2025-04-28 05:29:52.101310
bike_1616,31.203918826014334,121.46217333720917,16,2025-04-27 05:23:56.588305
bike_1617,31.208496053214752,121.45325063563942,17,2025-04-28 11:23:12.470162
bike_1618,31.20232315167887,121.46527256662887,34,2025-05-01 11:45:28.737821
bike_1619,31.202068260546195,121.4581489320489,20,2025-04-28 12:09:07.997721
bike_1620,31.21526777171026,121.45540251887232,8,2025-05-01 03:04:36.016189
bike_1621,31.206327058134576,121.45952216336745,0,2025-05-03 06:02:46.722775
bike_1622,31.21198272233936,121.45933067386339,26,2025-05-01 01:46:47.470450
bike_1623,31.21282281815051,121.47045943574595,16,2025-04-28 21:38:40.181369
bike_1624,31.199019995474398,121.45554836736449,11,2025-05-03 04:52:15.833577
bike_1625,31.202597780074186,121.45769058323383,23,2025-04-27 11:39:26.324157
bike_1626,31.203354667978797,121.45862082745042,10,2025-05-01 20:35:54.821467
bike_1627,31.197805035796986,121.45995557827926,0,2025-04-30 19:11:31.817909
bike_1628,31.210634791526616,121.46731070537098,13,2025-04-30 07:20:58.187674
bike_1629,31.20974070315959,121.44980194538523,6,2025-04-27 07:57:45.667335
bike_1630,31.204206739026255,121.45862839177028,7,2025-04-29 05:28:02.551534
bike_1631,31.201530314673967,121.4670506628469,21,2025-04-30 09:23:15.146549
bike_1632,31.211449741028975,121.45910802837247,12,2025-04-27 17:20:28.415639
bike_1633,31.211800006880114,121.46134985241467,9,2025-05-03 08:56:00.073402
bike_1634,31.206103154830753,121.46482851560509,9,2025-04-27 22:27:40.262260
bike_1635,31.205983476400377,121.44995494396764,2,2025-05-01 20:21:29.750421
bike_1636,31.198268212944345,121.45791941546736,16,2025-05-03 01:55:44.424408
bike_1637,31.19880768388701,121.46452607988098,7,2025-05-03 09:48:17.987345
bike_1638,31.199331945682147,121.47087307224659,38,2025-04-28 21:23:24.564360
bike_1639,31.2140838894861,121.45335323265387,41,2025-04-27 06:04:17.343289
bike_1640,31.196877318639704,121.4570307587964,6,2025-05-01 06:02:08.299580
bike_1641,31.200755128246033,121.45786241087626,34,2025-04-30 09:02:49.682687
bike_1642,31.206268866223922,121.46541001377712,19,2025-04-28 12:36:25.504431
bike_1643,31.19768464205343,121.4590786541139,21,2025-05-01 22:04:19.377569
bike_1644,31.211007749679002,121.46356013477542,13,2025-05-03 03:48:30.216214
bike_1645,31.20390225440014,121.46583570117639,30,2025-04-30 13:51:20.764700
bike_1646,31.20607801438162,121.45625650313467,20,2025-05-03 10:49:49.699969
bike_1647,31.21014301192295,121.45381968509844,37,2025-04-28 11:35:48.311252
bike_1648,31.200863517332817,121.45638898209286,24,2025-04-27 17:09:43.929607
bike_1649,31.20871079601291,121.46644536793758,7,2025-05-02 14:44:50.856698
bike_1650,31.201984440714774,121.47260292467381,23,2025-04-30 22:51:21.230700
bike_1651,31.19504079956235,121.45740160242488,27,2025-05-02 07:41:10.477678
bike_1652,31.20751823983999,121.45439632139501,16,2025-04-29 02:14:03.459821
bike_1653,31.207514403824074,121.46011810415368,21,2025-05-03 01:37:35.583505
bike_1654,31.202983147096585,121.4597801996364,29,2025-04-28 18:46:27.569623
bike_1655,31.204791196271383,121.4607348687778,12,2025-04-30 04:31:24.095974
bike_1656,31.204253218400094,121.45739707695294,20,2025-05-01 13:02:32.558050
bike_1657,31.20579587739116,121.45713299166376,9,2025-04-27 03:02:31.741092
bike_1658,31.208290165843582,121.4533675223563,20,2025-04-27 00:22:29.162480
bike_1659,31.21023763049413,121.46391705450772,10,2025-05-01 23:46:32.605019
bike_1660,31.2093895448885,121.45421252235772,26,2025-04-30 09:31:40.809938
bike_1661,31.209532854054384,121.46273862825973,34,2025-04-27 14:20:10.989823
bike_1662,31.20504074835341,121.45345893338263,26,2025-05-01 13:11:27.127387
bike_1663,31.2025703148871,121.45766703857147,11,2025-04-30 06:43:46.625278
bike_1664,31.202785602342676,121.46420759744484,31,2025-05-02 19:08:17.313810
bike_1665,31.206815052532498,121.46330344930404,33,2025-05-01 15:59:14.823921
bike_1666,31.2027276798711,121.45907128344916,20,2025-04-27 14:12:15.472016
bike_1667,31.2165536343065,121.4554819956468,26,2025-04-28 01:29:18.534302
bike_1668,31.20074853919876,121.47103701048412,14,2025-04-30 06:33:43.534434
bike_1669,31.206158362906937,121.46429207860241,24,2025-04-30 14:15:36.137211
bike_1670,31.208469941220464,121.45695570621741,5,2025-04-27 16:25:13.184293
bike_1671,31.20687890130607,121.45167640527066,14,2025-04-28 23:20:01.064703
bike_1672,31.21179993738064,121.45719719858842,17,2025-04-27 21:46:05.873826
bike_1673,31.204785118180872,121.45695836742212,15,2025-04-26 15:45:11.625776
bike_1674,31.210833442016536,121.45478406639305,18,2025-04-28 12:21:39.652244
bike_1675,31.21105157065491,121.46253299562788,3,2025-05-01 19:49:53.525860
bike_1676,31.201012384107393,121.47331333403362,9,2025-04-29 01:05:12.027721
bike_1677,31.2061180766573,121.45769998314444,14,2025-04-29 11:21:11.515794
bike_1678,31.196364580102628,121.4495036934838,5,2025-04-28 08:07:38.331520
bike_1679,31.210724736673395,121.46194561978749,26,2025-04-29 08:54:43.646956
bike_1680,31.199058852069978,121.45818183950661,0,2025-05-01 06:30:34.012891
bike_1681,31.204346229261393,121.45711276110411,23,2025-04-28 20:13:21.525810
bike_1682,31.20279677874359,121.45855514764288,30,2025-04-29 08:47:59.480203
bike_1683,31.206331085812007,121.46157024141189,17,2025-04-29 08:59:08.535480
bike_1684,31.19949936535304,121.45683766141704,18,2025-04-27 20:37:40.927969
bike_1685,31.19985025732785,121.4616068557253,37,2025-04-28 01:47:44.404343
bike_1686,31.206003161225404,121.44970422261561,19,2025-04-26 15:38:09.939545
bike_1687,31.201332820983726,121.4680512761256,29,2025-05-01 18:32:16.905267
bike_1688,31.201563646072582,121.45999766678337,7,2025-05-01 10:30:25.078091
bike_1689,31.201790005876244,121.46089627251966,7,2025-05-03 11:11:02.526416
bike_1690,31.210799807076956,121.45758513049985,25,2025-04-28 00:27:30.125293
bike_1691,31.20798298668189,121.45982811870905,34,2025-05-03 00:33:03.048240
bike_1692,31.20102234605301,121.46161094615255,19,2025-04-29 16:40:33.820295
bike_1693,31.202925704002112,121.45759298480556,29,2025-04-30 20:24:11.319174
bike_1694,31.212971364202115,121.46187074346697,17,2025-05-01 05:18:27.700066
bike_1695,31.207323575899505,121.45116863672304,25,2025-04-30 18:33:06.417711
bike_1696,31.20188189194537,121.46617751858699,15,2025-04-26 17:28:37.201295
bike_1697,31.205104219036567,121.45433089410159,0,2025-04-30 22:12:32.671138
bike_1698,31.2043924633583,121.46008946761744,16,2025-04-30 09:56:26.973688
bike_1699,31.2087714273659,121.4569154492944,19,2025-05-01 09:05:06.493300
bike_1700,31.21325795422996,121.45249681202765,29,2025-05-01 19:34:31.856902
bike_1701,31.2039862411378,121.45643639989812,20,2025-04-30 21:56:07.468515
bike_1702,31.209863347447577,121.4580492931808,29,2025-05-01 02:56:36.270052
bike_1703,31.203585866944334,121.45318834361625,31,2025-05-01 10:34:29.833377
bike_1704,31.20028703559958,121.45592220666875,21,2025-05-02 03:05:17.771192
bike_1705,31.209470746398964,121.45871717237917,35,2025-05-01 16:22:12.701042
bike_1706,31.20052692785975,121.45516491130512,15,2025-05-02 05:59:27.934202
bike_1707,31.195828841479578,121.46438018842053,48,2025-05-01 06:34:44.671554
bike_1708,31.207676096415486,121.46459942294075,10,2025-04-27 08:51:01.130746
bike_1709,31.204763290339717,121.4631805377669,0,2025-05-02 14:05:24.200140
bike_1710,31.209955051528638,121.46292921689869,44,2025-05-02 01:07:18.948563
bike_1711,31.21322093157632,121.45827304975252,11,2025-04-29 15:09:26.051638
bike_1712,31.207141182193162,121.4642034856199,26,2025-04-29 01:31:59.142601
bike_1713,31.2085475278894,121.4555086673767,2,2025-04-28 18:45:49.037698
bike_1714,31.201576475293592,121.4616064123671,6,2025-04-27 01:48:22.488454
bike_1715,31.199841281008265,121.46834650103213,15,2025-04-26 14:24:42.819142
bike_1716,31.20920214594399,121.46575643209074,24,2025-05-02 20:50:38.844612
bike_1717,31.209025660909184,121.4559334151045,33,2025-04-28 14:17:29.659212
bike_1718,31.198287213807046,121.45560557658732,16,2025-05-02 23:31:27.633345
bike_1719,31.209134764698003,121.47211547140091,20,2025-04-30 12:15:14.240348
bike_1720,31.21468688737478,121.45767272892842,19,2025-05-01 02:51:04.458573
bike_1721,31.210662368579566,121.45071167678442,18,2025-05-03 08:12:28.538163
bike_1722,31.212020786310717,121.4595115139954,11,2025-04-26 16:21:32.519750
bike_1723,31.203939203548334,121.46042464528546,25,2025-04-27 13:51:46.687337
bike_1724,31.20288026920755,121.46711572211139,32,2025-05-03 06:27:50.964167
bike_1725,31.208603635062495,121.46217018699295,28,2025-05-01 23:07:45.388193
bike_1726,31.201112866112574,121.45683044491871,9,2025-04-30 12:55:31.198267
bike_1727,31.189912346185995,121.46539077947126,4,2025-05-01 09:02:52.533371
bike_1728,31.214017286526012,121.46136956254868,25,2025-04-27 11:07:12.850503
bike_1729,31.200675869077784,121.45933862704436,10,2025-04-30 09:05:53.750292
bike_1730,31.209455380903336,121.45887282096055,31,2025-04-28 06:10:15.564196
bike_1731,31.212274376602355,121.46181350088418,34,2025-04-30 05:31:55.571198
bike_1732,31.204492561968408,121.45930423217528,27,2025-04-30 05:30:17.318493
bike_1733,31.209096625622244,121.4619948404939,7,2025-04-30 04:38:29.276076
bike_1734,31.207286578636673,121.47012855118543,15,2025-04-27 15:46:45.687101
bike_1735,31.19927757762983,121.4605180041929,8,2025-04-29 18:02:25.910221
bike_1736,31.201361901230335,121.45797398552816,22,2025-05-01 20:00:51.390391
bike_1737,31.21142230907792,121.4451487983945,16,2025-04-27 22:31:39.331357
bike_1738,31.213909664869394,121.45501345600405,22,2025-05-02 08:57:40.200219
bike_1739,31.196013496594926,121.45320226975515,25,2025-04-30 18:01:06.566769
bike_1740,31.21393789385877,121.45689202583344,13,2025-04-29 10:32:26.438189
bike_1741,31.20879319719039,121.44603509266732,24,2025-04-27 11:59:54.023689
bike_1742,31.201209316053042,121.45911524435255,2,2025-04-26 15:20:10.525567
bike_1743,31.211029943650658,121.4509126358494,22,2025-05-02 20:10:00.157664
bike_1744,31.20223389023819,121.46282223295658,29,2025-04-29 08:09:01.333140
bike_1745,31.211816478554656,121.45862640924364,19,2025-04-26 22:43:37.056430
bike_1746,31.20918943279604,121.46486119882789,43,2025-04-30 06:52:18.297268
bike_1747,31.206489883810264,121.45130118925803,10,2025-04-26 14:28:33.410967
bike_1748,31.195538105636636,121.45614084805752,0,2025-05-02 12:47:39.248701
bike_1749,31.213758313954955,121.4614668888396,22,2025-05-01 16:36:46.485677
bike_1750,31.200509218286403,121.45744660442378,12,2025-05-02 15:35:21.179754
bike_1751,31.2048046855839,121.45771812404436,13,2025-04-27 10:20:09.292250
bike_1752,31.20686000672154,121.45742793925466,19,2025-04-28 23:35:07.910244
bike_1753,31.198286603629708,121.45645700867902,25,2025-04-30 13:18:01.393791
bike_1754,31.200502491199178,121.4621780420555,10,2025-04-29 12:17:33.737378
bike_1755,31.20947941766675,121.46483765461328,23,2025-04-30 09:02:41.653844
bike_1756,31.20275916099427,121.45306706038629,35,2025-04-26 18:28:47.941386
bike_1757,31.207341029628402,121.45898815003838,17,2025-04-27 20:13:47.387534
bike_1758,31.208608194790575,121.463734757836,0,2025-05-01 09:40:35.103225
bike_1759,31.203948651818838,121.45076802002534,21,2025-04-28 12:47:59.201083
bike_1760,31.205715368117616,121.4606178996985,13,2025-04-28 21:24:38.017229
bike_1761,31.206903564108025,121.45898996374818,21,2025-04-28 02:34:35.797589
bike_1762,31.207729775556352,121.4595658979821,11,2025-05-01 20:19:08.062023
bike_1763,31.208568808867604,121.45696430620247,19,2025-04-26 21:32:37.335853
bike_1764,31.200627213988977,121.459494139852,21,2025-05-02 06:38:27.125896
bike_1765,31.202536925813792,121.45052938760462,8,2025-04-26 15:53:24.927021
bike_1766,31.20135284542352,121.46177924317884,12,2025-05-03 11:09:21.312102
bike_1767,31.21005764338114,121.46030908596934,11,2025-04-28 21:44:33.515213
bike_1768,31.203245911367627,121.46439881269477,31,2025-05-01 05:34:46.606118
bike_1769,31.205781596850233,121.46341157404278,18,2025-04-30 11:55:38.977025
